"id","experiment_id","sample_name_short","met_id","slope","intercept","r2","rate","rate_units","p_value","std_err","used_","comment_"
88,"ALEsKOs01","OxicEvo04pgiEvo01J01EcoliGlc_Broth-2","biomass","0.350973959461171","-6200709.17439385","0.974740599333807","0.350973959461171","hr-1","3.4745211935182e-005","0.025267186512267",True,NULL
89,"ALEsKOs01","OxicEvo04pgiEvo01J01EcoliGlc_Broth-3","biomass","0.368257881620471","-6506066.77372634","0.980843293287007","0.368257881620471","hr-1","1.73650315334023e-005","0.0230158840045347",True,NULL
90,"ALEsKOs01","OxicEvo04pgiEvo01J02EcoliGlc_Broth-1","biomass","0.539659894395243","-9534251.06932794","0.993389693356423","0.539659894395243","hr-1","1.64222981888048e-005","0.022011068565569",True,NULL
92,"ALEsKOs01","OxicEvo04pgiEvo01J02EcoliGlc_Broth-3","biomass","0.525810121349101","-9289564.53386638","0.995908223976869","0.525810121349101","hr-1","0.000111221973715784","0.0194587340070657",True,NULL
93,"ALEsKOs01","OxicEvo04pgiEvo01EPEcoliGlc_Broth-1","biomass","0.686441030231378","-12129208.3537928","0.995887991413281","0.686441030231378","hr-1","3.6868268440489e-007","0.0197260437005692",True,NULL
94,"ALEsKOs01","OxicEvo04pgiEvo01EPEcoliGlc_Broth-2","biomass","0.678878709235717","-11995584.4243098","0.999133518030982","0.678878709235717","hr-1","7.50606149645675e-009","0.00894077544026567",True,NULL
95,"ALEsKOs01","OxicEvo04pgiEvo01EPEcoliGlc_Broth-3","biomass","0.671674720204133","-11868292.130391","0.999509941728314","0.671674720204133","hr-1","1.80540311176183e-009","0.0066512658034364",True,NULL
96,"ALEsKOs01","OxicEvo04pgiEvo02EPEcoliGlc_Broth-1","biomass","0.628618437939258","-11107502.234065","0.999505318475904","0.628618437939258","hr-1","7.83710277463453e-013","0.0052857715063544",True,NULL
97,"ALEsKOs01","OxicEvo04pgiEvo02EPEcoliGlc_Broth-2","biomass","0.592147314737807","-10463068.2799178","0.999888294444913","0.592147314737807","hr-1","4.28758385458229e-015","0.00236560586135295",True,NULL
98,"ALEsKOs01","OxicEvo04pgiEvo02EPEcoliGlc_Broth-3","biomass","0.606881999290585","-10723425.8310369","0.999644014890513","0.606881999290585","hr-1","2.47744262927384e-013","0.00432861008691827",True,NULL
99,"ALEsKOs01","OxicEvo04pgiEvo03EPEcoliGlc_Broth-1","biomass","0.663344844111819","-11721590.439572","0.997810403817601","0.663344844111819","hr-1","3.28321274033249e-009","0.0126859131082476",True,NULL
100,"ALEsKOs01","OxicEvo04pgiEvo03EPEcoliGlc_Broth-2","biomass","0.644996117642193","-11397360.5159851","0.999098001401777","0.644996117642193","hr-1","8.29914711518398e-009","0.00866704366515947",True,NULL
101,"ALEsKOs01","OxicEvo04pgiEvo03EPEcoliGlc_Broth-3","biomass","0.653581869888189","-11549074.4274842","0.998463911743412","0.653581869888189","hr-1","1.13331035073353e-009","0.0104656515170679",True,NULL
102,"ALEsKOs01","OxicEvo04pgiEvo04EPEcoliGlc_Broth-1","biomass","0.72194447209668","-12757072.0157688","0.99908053858563","0.72194447209668","hr-1","2.42996684562396e-010","0.00894117664058333",True,NULL
103,"ALEsKOs01","OxicEvo04pgiEvo04EPEcoliGlc_Broth-2","biomass","0.726229105789162","-12832783.3565604","0.999703616800244","0.726229105789162","hr-1","8.13690121985522e-012","0.00510492287180384",True,NULL
104,"ALEsKOs01","OxicEvo04pgiEvo04EPEcoliGlc_Broth-3","biomass","0.704728117240564","-12452851.6640195","0.998967320443286","0.704728117240564","hr-1","3.44282553159818e-010","0.00925024261066486",True,NULL
69,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-1","biomass","0.979848004638659","-17308969.3368692","0.99563166526763","0.979848004638659","hr-1","6.23704242729599e-012","0.0216344601393163",True,"high variability due to ALE1.1 spectrophotometer"
70,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-2","biomass","0.876872879551907","-15489918.6752875","0.991825160090936","0.876872879551907","hr-1","9.01532595342307e-012","0.0251743755027145",True,"high variability due to ALE1.1 spectrophotometer"
71,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-3","biomass","0.870274524627674","-15373358.9986932","0.997239141417881","0.870274524627674","hr-1","3.9520423192028e-014","0.0144803378047405",True,"high variability due to ALE1.1 spectrophotometer"
72,"ALEsKOs01","OxicEvo04gndEcoliGlc_Broth-1","biomass","0.737214131579476","-13022856.7669698","0.995124155249733","0.737214131579476","hr-1","1.54848260797085e-010","0.0182446257196557",True,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
73,"ALEsKOs01","OxicEvo04gndEcoliGlc_Broth-2","biomass","0.776518949845724","-13717174.5173985","0.989108475796715","0.776518949845724","hr-1","3.81612584882525e-010","0.0271614638688781",True,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
91,"ALEsKOs01","OxicEvo04pgiEvo01J02EcoliGlc_Broth-2","biomass","0.360384990956017","-6366975.25276382","0.979161449005259","0.360384990956017","hr-1","0.000163986528738709","0.0262871380090902",True,"Outlier"
105,"ALEsKOs01","OxicEvo04pgiEvo05EPEcoliGlc_Broth-1","biomass","0.64721801476863","-11436858.8403304","0.996570538086206","0.64721801476863","hr-1","2.34140465972701e-007","0.0169794870064745",True,NULL
106,"ALEsKOs01","OxicEvo04pgiEvo05EPEcoliGlc_Broth-2","biomass","0.626932038997966","-11078389.4970192","0.99619311147164","0.626932038997966","hr-1","3.04015433456121e-007","0.0173320037981207",True,NULL
107,"ALEsKOs01","OxicEvo04pgiEvo05EPEcoliGlc_Broth-3","biomass","0.638290936382232","-11279110.1865771","0.99667921757658","0.638290936382232","hr-1","2.1602084935885e-007","0.0164769257617301",True,NULL
108,"ALEsKOs01","OxicEvo04pgiEvo06EPEcoliGlc_Broth-1","biomass","0.716255705020589","-12656811.2737902","0.999544790761859","0.716255705020589","hr-1","2.94820292463799e-011","0.00624017648360561",True,NULL
109,"ALEsKOs01","OxicEvo04pgiEvo06EPEcoliGlc_Broth-2","biomass","0.71148653776371","-12572536.2667819","0.999567620228179","0.71148653776371","hr-1","2.5264840207483e-011","0.00604112269433147",True,NULL
110,"ALEsKOs01","OxicEvo04pgiEvo06EPEcoliGlc_Broth-3","biomass","0.708316698173113","-12516522.6941454","0.999662520593326","0.708316698173113","hr-1","1.20128712387765e-011","0.00531310976874576",True,NULL
111,"ALEsKOs01","OxicEvo04pgiEvo07EPEcoliGlc_Broth-1","biomass","0.669830301999535","-11829585.4553985","0.997938796274775","0.669830301999535","hr-1","2.73872705480781e-009","0.0124278977419003",True,NULL
112,"ALEsKOs01","OxicEvo04pgiEvo07EPEcoliGlc_Broth-2","biomass","0.669040032414627","-11815628.8140842","0.998351463059218","0.669040032414627","hr-1","1.40092451754438e-009","0.0110990061475805",True,NULL
113,"ALEsKOs01","OxicEvo04pgiEvo07EPEcoliGlc_Broth-3","biomass","0.659240978745225","-11642571.9337782","0.997636653848046","0.659240978745225","hr-1","4.12873777854827e-009","0.0130992382080293",True,NULL
114,"ALEsKOs01","OxicEvo04pgiEvo08EPEcoliGlc_Broth-1","biomass","0.699742609951547","-12357855.5049474","0.999443261507765","0.699742609951547","hr-1","5.3937952938917e-011","0.00674231824275661",True,NULL
115,"ALEsKOs01","OxicEvo04pgiEvo08EPEcoliGlc_Broth-2","biomass","0.696097349742907","-12293478.0831009","0.999817927877235","0.696097349742907","hr-1","1.88629686601403e-012","0.00383491394571771",True,NULL
116,"ALEsKOs01","OxicEvo04pgiEvo08EPEcoliGlc_Broth-3","biomass","0.694782716692583","-12270260.860103","0.999465709045138","0.694782716692583","hr-1","4.7672784767492e-011","0.00655810465744638",True,NULL
117,"ALEsKOs01","OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-2","biomass","0.595207551653769","-10512359.4304935","0.998711228758442","0.595207551653769","hr-1","6.69248694049149e-010","0.00872892494519705",True,NULL
118,"ALEsKOs01","OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-3","biomass","0.568053896353548","-10032780.6350643","0.998803555822625","0.568053896353548","hr-1","5.3545415485255e-010","0.00802638704419062",True,NULL
119,"ALEsKOs01","OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-1","biomass","0.750609564403998","-13257015.7533186","0.995855368339238","0.750609564403998","hr-1","2.2283530300705e-008","0.0197689364118796",True,NULL
120,"ALEsKOs01","OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-2","biomass","0.774635222580268","-13681348.8634254","0.997197223143046","0.774635222580268","hr-1","6.8876739477854e-009","0.0167658411238455",True,NULL
121,"ALEsKOs01","OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-3","biomass","0.741748365256827","-13100512.212823","0.994705006087713","0.741748365256827","hr-1","4.64847662427183e-008","0.0220936033813926",True,NULL
122,"ALEsKOs01","OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-1","biomass","0.531098346933842","-9380276.56207009","0.99804840366405","0.531098346933842","hr-1","2.32454574892327e-009","0.00958779013587017",True,NULL
123,"ALEsKOs01","OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-1","biomass","0.629574120851141","-11119558.6607116","0.995824786102178","0.629574120851141","hr-1","2.27807155423678e-008","0.0166425220641421",True,NULL
124,"ALEsKOs01","OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-2","biomass","0.628449153222359","-11099689.3748418","0.995832275997377","0.628449153222359","hr-1","2.26582728466025e-008","0.0165978141251265",True,NULL
125,"ALEsKOs01","OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-3","biomass","0.632050299040998","-11163292.9237663","0.995984664924732","0.632050299040998","hr-1","2.02614454236442e-008","0.0163836471593506",True,NULL
126,"ALEsKOs01","OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-1","biomass","0.895100601442928","-15809296.4922598","0.999312196299293","0.895100601442928","hr-1","4.21353720492003e-009","0.0105019151946403",True,NULL
127,"ALEsKOs01","OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-2","biomass","0.809993924268694","-14306139.6428717","0.991164000214511","0.809993924268694","hr-1","2.16302439939727e-007","0.0312220363142625",True,NULL
128,"ALEsKOs01","OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-3","biomass","0.861866579812825","-15222316.6292935","0.998950378784108","0.861866579812825","hr-1","1.21233661792707e-008","0.0124939389855699",True,NULL
129,"ALEsKOs01","OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1","biomass","0.483125670946133","-8533334.54848195","0.998009761926968","0.483125670946133","hr-1","1.02432101516276e-010","0.00815447892651213",True,NULL
130,"ALEsKOs01","OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2","biomass","0.489804282064476","-8651297.24364112","0.997884801365046","0.489804282064476","hr-1","1.26770636405062e-010","0.00852332271648263",True,NULL
131,"ALEsKOs01","OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3","biomass","0.474841720108905","-8387017.12106289","0.997987832149475","0.474841720108905","hr-1","1.06438049667125e-010","0.00805878054469844",True,NULL
132,"ALEsKOs01","OxicEvo04tpiAEvo02EPEcoliGlc_Broth-1","biomass","0.486914954711741","-8600263.86459461","0.998108359571624","0.486914954711741","hr-1","8.57406662192254e-011","0.00801188192817679",True,NULL
133,"ALEsKOs01","OxicEvo04tpiAEvo02EPEcoliGlc_Broth-2","biomass","0.486189182140392","-8587444.7592856","0.997023003712603","0.486189182140392","hr-1","4.19430016196334e-010","0.0100413667296286",True,NULL
134,"ALEsKOs01","OxicEvo04tpiAEvo02EPEcoliGlc_Broth-3","biomass","0.48531327027411","-8571973.67420057","0.998366131892417","0.48531327027411","hr-1","5.13413971392691e-011","0.00742056074547757",True,NULL
135,"ALEsKOs01","OxicEvo04tpiAEvo03EPEcoliGlc_Broth-1","biomass","0.483209303631034","-8535517.52891378","0.998172476885459","0.483209303631034","hr-1","1.90869490129662e-009","0.00844089127586667",True,NULL
136,"ALEsKOs01","OxicEvo04tpiAEvo03EPEcoliGlc_Broth-2","biomass","0.495947221638996","-8760522.92853972","0.997594533348865","0.495947221638996","hr-1","4.3535164241654e-009","0.00994219956530869",True,NULL
137,"ALEsKOs01","OxicEvo04tpiAEvo03EPEcoliGlc_Broth-3","biomass","0.452201941685793","-7987796.72867058","0.996949869083824","0.452201941685793","hr-1","8.87774843324926e-009","0.0102112610124407",True,NULL
138,"ALEsKOs01","OxicEvo04tpiAEvo04EPEcoliGlc_Broth-1","biomass","0.50184029979852","-8864619.59541024","0.998878780191706","0.50184029979852","hr-1","4.40661383567795e-010","0.00686402562280309",True,NULL
139,"ALEsKOs01","OxicEvo04tpiAEvo04EPEcoliGlc_Broth-2","biomass","0.507607321664115","-8966489.57108852","0.99671360510342","0.507607321664115","hr-1","1.11056815167967e-008","0.0118994512203824",True,NULL
140,"ALEsKOs01","OxicEvo04tpiAEvo04EPEcoliGlc_Broth-3","biomass","0.511746608932208","-9039606.8338179","0.997756573040831","0.511746608932208","hr-1","3.53143753807963e-009","0.00990656325204432",True,NULL
141,"ALEsKOs01","OxicEvo04gndEvo01EPEcoliGlc_Broth-1","biomass","0.861465726695873","-15217436.7208368","0.997678978158111","0.861465726695873","hr-1","3.9108041633503e-009","0.0169631530911195",True,NULL
142,"ALEsKOs01","OxicEvo04gndEvo01EPEcoliGlc_Broth-2","biomass","0.843073696348162","-14892549.1256463","0.997725725757476","0.843073696348162","hr-1","3.67916493237113e-009","0.0164325796358711",True,NULL
143,"ALEsKOs01","OxicEvo04gndEvo01EPEcoliGlc_Broth-3","biomass","0.824024645988223","-14556055.5571522","0.998289658453764","0.824024645988223","hr-1","1.56450624664023e-009","0.0139244391854591",True,NULL
144,"ALEsKOs01","OxicEvo04gndEvo02EPEcoliGlc_Broth-1","biomass","0.856958562430297","-15137819.9088062","0.997565633548209","0.856958562430297","hr-1","9.93623128871629e-008","0.0189320245029849",True,NULL
145,"ALEsKOs01","OxicEvo04gndEvo02EPEcoliGlc_Broth-2","biomass","0.829617308854786","-14654848.7154804","0.995995148277102","0.829617308854786","hr-1","1.18484661572166e-009","0.0198835256384596",True,NULL
146,"ALEsKOs01","OxicEvo04gndEvo02EPEcoliGlc_Broth-3","biomass","0.84311109205247","-14893210.0258622","0.996632931561384","0.84311109205247","hr-1","2.23630828881629e-007","0.0219158417614666",True,NULL
147,"ALEsKOs01","OxicEvo04gndEvo03EPEcoliGlc_Broth-2","biomass","0.844750138234295","-14922471.7416298","0.997376475314359","0.844750138234295","hr-1","1.1981166219908e-007","0.0193756502578124",True,NULL
148,"ALEsKOs01","OxicEvo04gndEvo03EPEcoliGlc_Broth-3","biomass","0.847768161454004","-14975784.9461413","0.997613476328855","0.847768161454004","hr-1","9.45504797928485e-008","0.0185435901388613",True,NULL
149,"ALEsKOs01","OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1","biomass","0.878879102691921","-15525358.4390993","0.996598366697636","0.878879102691921","hr-1","1.23159318191296e-008","0.0209622151852599",True,NULL
150,"ALEsKOs01","OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2","biomass","0.880482024858001","-15553674.0007928","0.996001208879433","0.880482024858001","hr-1","2.0011908129717e-008","0.022776096583484",True,NULL
151,"ALEsKOs01","OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3","biomass","0.873045725719425","-15422312.1100413","0.99610959483926","0.873045725719425","hr-1","1.8427615070504e-008","0.0222743592520596",True,NULL
152,"ALEsKOs01","OxicEvo04gndEvo03EPEcoliGlc_Broth-1","biomass","0.939335293409014","-16593658.1168531","0.999761456355849","0.939335293409014","hr-1","4.24221254031744e-012","0.00592353208449272",True,NULL
153,"ALEsKOs01","OxicEvo04gndEvo03EPEcoliGlc_Broth-4","biomass","0.931533111153054","-16455830.0878264","0.999810667940014","0.931533111153054","hr-1","2.12106188218748e-012","0.00523330285176511",True,NULL
154,"ALEsKOs01","OxicEvo04gndEvo03EPEcoliGlc_Broth-5","biomass","0.936378867143284","-16541431.859897","0.999003183608689","0.936378867143284","hr-1","3.0964063021812e-010","0.0120753611290445",True,NULL
2867,"ALEsKOs01","OxicEvo04pgiEcoliGlc_Broth-1","yield_ss",NULL,NULL,NULL,"0.0610414511010455","gDCW*mmol-1 of glc-D",NULL,NULL,True,NULL
155,"ALEsKOs01","OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1","biomass","0.907578621523574","-16032665.1493801","0.998882853995579","0.907578621523574","hr-1","4.358748933734e-010","0.0123909989783683",True,NULL
156,"ALEsKOs01","OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2","biomass","0.915482433440811","-16172288.4634265","0.999014307622134","0.915482433440811","hr-1","2.99388291609466e-010","0.0117397604501537",True,NULL
157,"ALEsKOs01","OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3","biomass","0.908707260475063","-16052602.9014437","0.998386470379687","0.908707260475063","hr-1","1.31354151669937e-009","0.0149137720390608",True,NULL
158,"ALEsKOs01","OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1","biomass","0.939410984339305","-16594994.3529121","0.998515882494328","0.939410984339305","hr-1","2.88257026925918e-008","0.0161967279324886",True,NULL
159,"ALEsKOs01","OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2","biomass","0.936512997294054","-16543800.4751438","0.998415192864179","0.936512997294054","hr-1","3.39676784403845e-008","0.0166863529434581",True,NULL
160,"ALEsKOs01","OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3","biomass","0.905282028406398","-15992095.5746763","0.998960420794142","0.905282028406398","hr-1","1.18354322248607e-008","0.0130603118755855",True,NULL
161,"ALEsKOs01","OxicEvo04Evo01EPEcoliGlc_Broth-1","biomass","0.96918534274615","-17121322.0204142","0.999175515677589","0.96918534274615","hr-1","1.75198970181207e-010","0.0113658395710644",True,NULL
162,"ALEsKOs01","OxicEvo04Evo01EPEcoliGlc_Broth-2","biomass","0.926480923137537","-16366919.247683","0.999038333207386","0.926480923137537","hr-1","2.78022894367376e-010","0.0117349728656054",True,NULL
163,"ALEsKOs01","OxicEvo04Evo01EPEcoliGlc_Broth-3","biomass","0.944442646489626","-16684225.3776244","0.999009966940366","0.944442646489626","hr-1","3.03361466957826e-010","0.0121377979066147",True,NULL
164,"ALEsKOs01","OxicEvo04Evo02EPEcoliGlc_Broth-1","biomass","0.963115595387324","-17014096.2414571","0.999170751014494","0.963115595387324","hr-1","6.72542737211364e-009","0.0124084070385647",True,NULL
165,"ALEsKOs01","OxicEvo04Evo02EPEcoliGlc_Broth-2","biomass","0.973944675451101","-17205399.2799048","0.999534647910067","0.973944675451101","hr-1","1.58637265369673e-009","0.00939812448508471",True,NULL
166,"ALEsKOs01","OxicEvo04Evo02EPEcoliGlc_Broth-3","biomass","0.955883693509176","-16886339.7083677","0.999378337856616","0.955883693509176","hr-1","3.27236208312057e-009","0.0106618433116722",True,NULL
167,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-4","biomass","0.9071351809391","-16026156.7200998","0.99604066614106","0.9071351809391","hr-1","5.8863975276426e-006","0.0285966092759424",True,NULL
168,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-5","biomass","0.926340526265384","-16365453.2827093","0.999536889130558","0.926340526265384","hr-1","8.04392977790693e-008","0.00996973792880175",True,NULL
169,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-6","biomass","0.913643288250634","-16141133.9825746","0.999343367547654","0.913643288250634","hr-1","1.61722719342746e-007","0.0117098269402776",True,NULL
170,"ALEsKOs01","OxicEvo04pgiEvo06EPEcoliGlc_Broth-4","biomass","0.68067857845571","-12021670.1210024","0.997411518225542","0.68067857845571","hr-1","5.42509525589129e-009","0.0141563673603551",True,NULL
171,"ALEsKOs01","OxicEvo04pgiEvo06EPEcoliGlc_Broth-5","biomass","0.673904517851957","-11902031.37249","0.997394833017291","0.673904517851957","hr-1","5.53071720846575e-009","0.0140607008472821",True,NULL
172,"ALEsKOs01","OxicEvo04pgiEvo06EPEcoliGlc_Broth-6","biomass","0.672458221734807","-11876487.8933271","0.994950928919306","0.672458221734807","hr-1","4.03003193291088e-008","0.0195566558848168",True,NULL
173,"ALEsKOs01","OxicEvo04pgiEvo07EPEcoliGlc_Broth-4","biomass","0.672717121592311","-11881060.2005406","0.997805223351557","0.672717121592311","hr-1","3.30657806523974e-009","0.0128803936143211",True,NULL
174,"ALEsKOs01","OxicEvo04pgiEvo07EPEcoliGlc_Broth-5","biomass","0.660258760049538","-11661029.3336006","0.997612758911973","0.660258760049538","hr-1","4.25527894314923e-009","0.0131857758789172",True,NULL
175,"ALEsKOs01","OxicEvo04pgiEvo07EPEcoliGlc_Broth-6","biomass","0.674839833898551","-11918550.0537859","0.996384168039555","0.674839833898551","hr-1","1.47932806100861e-008","0.0165964726713575",True,NULL
176,"ALEsKOs01","OxicEvo04pgiEvo08EPEcoliGlc_Broth-4","biomass","0.707539135894647","-12496062.5786999","0.997480254800149","0.707539135894647","hr-1","2.38292106050118e-006","0.0177806089536246",True,NULL
177,"ALEsKOs01","OxicEvo04pgiEvo08EPEcoliGlc_Broth-5","biomass","0.701573775558061","-12390706.5096988","0.996418230638637","0.701573775558061","hr-1","4.81665735636457e-006","0.0210315522571218",True,NULL
178,"ALEsKOs01","OxicEvo04pgiEvo08EPEcoliGlc_Broth-6","biomass","0.661386293890232","-11680943.3862874","0.993479221598411","0.661386293890232","hr-1","1.59799926773633e-005","0.0267914069782695",True,NULL
179,"ALEsKOs01","OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4","biomass","0.543765717806299","-9603810.1819115","0.998817709404074","0.543765717806299","hr-1","5.16672527090031e-010","0.00763756991874145",True,NULL
180,"ALEsKOs01","OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5","biomass","0.534026598463204","-9431801.00152278","0.997305051208643","0.534026598463204","hr-1","6.12267155389597e-009","0.0113330945684548",True,NULL
181,"ALEsKOs01","OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6","biomass","0.546091314474921","-9644883.93944253","0.997023232059051","0.546091314474921","hr-1","8.25221159311956e-009","0.0121817447375358",True,NULL
182,"ALEsKOs01","OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4","biomass","0.809556335124202","-14298114.6198741","0.996264304053856","0.809556335124202","hr-1","1.63145057625447e-008","0.0202381087879437",True,NULL
183,"ALEsKOs01","OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5","biomass","0.807014696799044","-14253225.0259085","0.996849094698317","0.807014696799044","hr-1","5.11668471983603e-010","0.0171488653335406",True,NULL
184,"ALEsKOs01","OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6","biomass","0.793745023553397","-14018860.517478","0.997576368030227","0.793745023553397","hr-1","2.04162118960709e-010","0.0147874148050103",True,NULL
185,"ALEsKOs01","OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4","biomass","0.573246173017863","-10124483.8975964","0.976162225925736","0.573246173017863","hr-1","4.27137851700525e-006","0.036571046626134",True,NULL
186,"ALEsKOs01","OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5","biomass","0.53739587082115","-9491307.75438689","0.952944017600715","0.53739587082115","hr-1","0.000165904234790765","0.0534051391928945",True,NULL
187,"ALEsKOs01","OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6","biomass","0.563088302772235","-9945078.97322396","0.969020744300548","0.563088302772235","hr-1","5.79992911090672e-005","0.0450256981990891",True,NULL
188,"ALEsKOs01","OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4","biomass","0.863377854025502","-15248692.7212995","0.999345182399217","0.863377854025502","hr-1","3.72632992396792e-009","0.00988367173969912",True,NULL
190,"ALEsKOs01","OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6","biomass","0.836233039442723","-14769270.10998","0.998394850395895","0.836233039442723","hr-1","3.50684660694881e-008","0.0149950843174587",True,NULL
1863,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-3","glc-D","-25.3873899361847","21.9807884248484","0.998218264915672","-22.0939987082506","mmol*gDCW-1*hr-1","1.19117520852117e-006","0.536286503975318",False,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
1862,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-3","ac","16.7368583852677","0.0736733410309642","0.999703054527198","14.5656614749996","mmol*gDCW-1*hr-1","3.30695036842543e-008","0.144227073212442",False,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
189,"ALEsKOs01","OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5","biomass","0.823132915077976","-14537900.9955854","0.9990777833341","0.823132915077976","hr-1","0.0193358550160963","0.0250084514613488",True,"Long lag phase observed during growth (potential contaminate in culture tube)"
1861,"ALEsKOs01","OxicEvo04EcoliGlc_Broth-2","glc-D","-24.6066205221158","21.8137628010458","0.997553792232835","-21.5768781932687","mmol*gDCW-1*hr-1","2.2458069296271e-006","0.609256939405027",False,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
1866,"ALEsKOs01","OxicEvo04gndEcoliGlc_Broth-1","glc-D","-31.2172537460444","22.0533036621153","0.999706249192215","-23.0138006106863","mmol*gDCW-1*hr-1","3.23617453791162e-008","0.267558054978565",False,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
1864,"ALEsKOs01","OxicEvo04gndEcoliGlc_Broth-1","ac","25.2829718765384","0.336920589682546","0.998395328875856","18.6389641557106","mmol*gDCW-1*hr-1","2.72946242375597e-005","0.585206636812314",False,"measurements in ALE1.1 not replicated in tumble stirrer for strain"
